Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0906,KEY-0906,Inadequate Firewall Configurations,1,Network Security,High,Closed,Reporter 10,Assignee 4,2024-06-24,2024-07-01 00:00:00.000000,7,41.33,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,756179.0,KPI,User_46,2024-06-24 07:24:00,file_access,EU,CANADA,1046,26,6,518.0,13.966000000000001,Critical,Immediate Response
ISSUE-0907,KEY-0907,Inadequate Firewall Configurations,1,Network Security,Medium,Resolved,Reporter 9,Assignee 3,2024-10-06,2024-10-11 00:00:00.000000,5,21.51,Critical,IT,Steps to resolve Inadequate Firewall Configurations,1414645.0,KPI,User_25,2024-10-06 02:57:00,file_access,CN,CN,900,26,9,5720.0,9.102,Critical,Immediate Response
ISSUE-0908,KEY-0908,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Resolved,Reporter 1,Assignee 16,2023-05-14,2023-05-16 00:00:00.000000,2,56.71,Critical,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1595247.5,KPI,User_32,2023-05-14 07:02:00,data_modification,CANADA,CANADA,900,26,9,9685.0,15.042,Critical,Immediate Response
ISSUE-0909,KEY-0909,Detected Malware Infiltration in Internal Systems,1,Malware,High,Open,Reporter 8,Assignee 14,2024-05-13,2024-11-20 10:01:53.785164,191,57.98,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,1791185.0,KRI,User_95,2024-05-13 05:02:00,login,CN,CN,1148,35,13,12818.0,17.496000000000002,Critical,Immediate Response
ISSUE-0910,KEY-0910,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 1,Assignee 3,2023-12-22,2024-01-01 00:00:00.000000,10,48.26,Critical,IT,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,672712.5,KRI,User_88,2023-12-22 03:37:00,login,UK,UK,1793,26,12,3887.5,14.652000000000001,Critical,Immediate Response
ISSUE-0911,KEY-0911,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Open,Reporter 4,Assignee 16,2024-10-14,2024-11-20 10:01:53.785164,37,57.77,Critical,Legal,Steps to resolve Access by Unauthorized Personnel Detected,1771747.5,KRI,User_23,2024-10-14 06:44:00,data_modification,IN,EU,1001,27,15,5210.0,15.654000000000002,Critical,Immediate Response
ISSUE-0912,KEY-0912,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 7,Assignee 3,2024-05-02,2024-05-08 00:00:00.000000,6,46.5,Critical,Sales,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1336352.5,KRI,User_96,2024-05-02 03:31:00,file_access,EU,EU,900,27,12,2992.5,13.200000000000001,Critical,Immediate Response
ISSUE-0913,KEY-0913,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,In Progress,Reporter 10,Assignee 3,2023-09-07,2024-11-20 10:01:53.785164,440,37.7,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,2134702.5,KRI,User_47,2023-09-07 02:46:00,login,UK,UK,1488,26,12,2005.0,11.64,Critical,Immediate Response
ISSUE-0914,KEY-0914,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,In Progress,Reporter 6,Assignee 18,2023-02-17,2024-11-20 10:01:53.785164,642,83.38,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,1116473.0,KRI,User_65,2023-02-17 21:33:00,login,IN,Unknown,900,28,6,746.0,23.176,Critical,Immediate Response
ISSUE-0915,KEY-0915,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 7,Assignee 13,2023-05-15,2024-11-20 10:01:53.785164,555,51.81,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,1491447.5,KRI,User_1,2023-05-15 00:16:00,login,DE,DE,909,26,6,1775.0,15.362000000000002,Critical,Immediate Response
ISSUE-0916,KEY-0916,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,In Progress,Reporter 5,Assignee 10,2024-11-04,2024-11-20 10:01:53.785164,16,88.6,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,2840951.0,KRI,User_85,2024-11-04 17:59:00,login,IN,IN,900,28,10,1820.0,23.619999999999997,Critical,Immediate Response
ISSUE-0917,KEY-0917,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 4,Assignee 16,2024-07-19,2024-11-20 10:01:53.785164,124,36.08,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,561972.5,KRI,User_28,2024-07-19 22:25:00,login,CN,CN,900,26,12,3160.0,11.315999999999999,Critical,Immediate Response
ISSUE-0918,KEY-0918,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 9,Assignee 20,2023-11-27,2023-12-06 00:00:00.000000,9,35.84,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,733460.0,KPI,User_93,2023-11-27 03:48:00,login,CN,CN,1356,26,10,617.0,13.668000000000001,Critical,Immediate Response
ISSUE-0919,KEY-0919,Inadequate Firewall Configurations,1,Network Security,High,Open,Reporter 1,Assignee 7,2023-03-31,2024-11-20 10:01:53.785164,600,101.29,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,2229908.0,KPI,User_44,2023-03-31 12:47:00,data_modification,DE,DE,1351,26,10,728.0,26.158,Critical,Immediate Response
ISSUE-0920,KEY-0920,Outdated Operating System Components,1,System Vulnerability,Low,In Progress,Reporter 5,Assignee 1,2024-06-18,2024-11-20 10:01:53.785164,155,37.71,Critical,HR,Steps to resolve Outdated Operating System Components,1427647.5,KPI,User_15,2024-06-18 21:22:00,data_modification,Unknown,Unknown,1067,26,9,3507.5,11.642000000000001,Critical,Immediate Response
ISSUE-0921,KEY-0921,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 3,Assignee 15,2024-02-09,2024-02-17 00:00:00.000000,8,83.56,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,1919162.5,KRI,User_79,2024-02-09 23:33:00,file_access,IN,IN,900,30,6,3255.0,20.812,Critical,Immediate Response
ISSUE-0922,KEY-0922,Outdated Operating System Components,1,System Vulnerability,High,Open,Reporter 7,Assignee 7,2024-08-20,2024-11-20 10:01:53.785164,92,55.8,Critical,IT,Steps to resolve Outdated Operating System Components,1997342.0,KPI,User_47,2024-08-20 19:28:00,file_access,JP,JP,900,26,13,2363.0,17.060000000000002,Critical,Immediate Response
ISSUE-0923,KEY-0923,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Resolved,Reporter 7,Assignee 14,2023-09-15,2023-09-16 00:00:00.000000,1,19.28,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,323497.5,KRI,User_67,2023-09-15 09:31:00,login,Unknown,FR,900,26,15,4525.0,7.556,High,Lock Account & Alert
ISSUE-0924,KEY-0924,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Open,Reporter 2,Assignee 4,2023-03-29,2024-11-20 10:01:53.785164,602,65.38,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,351255.0,KRI,User_69,2023-03-29 10:38:00,file_access,CANADA,CANADA,900,26,3,1942.5,16.776000000000003,Critical,Immediate Response
ISSUE-0925,KEY-0925,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Resolved,Reporter 10,Assignee 18,2024-03-29,2024-04-03 00:00:00.000000,5,38.5,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,872627.5,KPI,User_62,2024-03-29 01:12:00,data_modification,FR,FR,900,26,15,2607.5,12.5,Critical,Immediate Response
ISSUE-0926,KEY-0926,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 9,Assignee 5,2023-10-19,2023-10-22 00:00:00.000000,3,48.27,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1382290.0,KPI,User_46,2023-10-19 02:58:00,data_modification,FR,FR,900,26,9,5240.0,13.354000000000001,Critical,Immediate Response
ISSUE-0927,KEY-0927,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Open,Reporter 6,Assignee 16,2023-04-21,2024-11-20 10:01:53.785164,579,76.53,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,2664920.0,KRI,User_90,2023-04-21 07:51:00,data_modification,Unknown,Unknown,1556,26,13,1145.0,21.206,Critical,Immediate Response
ISSUE-0928,KEY-0928,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 10,Assignee 6,2024-04-04,2024-04-09 00:00:00.000000,5,35.3,Critical,Finance,Steps to resolve Outdated Operating System Components,1932692.5,KPI,User_3,2024-04-04 02:03:00,file_access,FR,FR,900,26,6,1727.5,11.86,Critical,Immediate Response
ISSUE-0929,KEY-0929,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Resolved,Reporter 10,Assignee 1,2023-07-10,2023-07-18 00:00:00.000000,8,45.32,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1099770.0,KRI,User_53,2023-07-10 18:36:00,data_modification,AU,AU,900,26,12,1455.0,14.064,Critical,Immediate Response
ISSUE-0930,KEY-0930,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Open,Reporter 8,Assignee 14,2024-07-15,2024-11-20 10:01:53.785164,128,56.16,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,1006930.0,KPI,User_12,2024-07-15 13:09:00,file_access,EU,EU,1130,26,12,8845.0,15.331999999999999,Critical,Immediate Response
ISSUE-0931,KEY-0931,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,In Progress,Reporter 10,Assignee 5,2024-01-20,2024-11-20 10:01:53.785164,305,2.0,Low,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,935857.5,KRI,User_94,2024-01-20 02:45:00,login,CANADA,CANADA,900,26,12,1440.0,2.9,Low,Limit Data Transfer
ISSUE-0932,KEY-0932,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Resolved,Reporter 5,Assignee 15,2023-05-01,2023-05-11 00:00:00.000000,10,44.28,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,2416388.0,KRI,User_39,2023-05-01 00:45:00,login,UK,UK,1619,26,6,16832.0,15.356,Critical,Immediate Response
ISSUE-0933,KEY-0933,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 3,Assignee 7,2024-08-30,2024-09-08 00:00:00.000000,9,26.79,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,2265056.0,KRI,User_95,2024-08-30 16:04:00,data_modification,Unknown,Unknown,900,28,6,1721.0,11.858,Critical,Immediate Response
ISSUE-0934,KEY-0934,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Resolved,Reporter 8,Assignee 12,2023-12-29,2024-01-02 00:00:00.000000,4,42.73,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2130737.5,KRI,User_53,2023-12-29 16:43:00,file_access,IN,IN,900,26,15,3292.5,12.446,Critical,Immediate Response
ISSUE-0935,KEY-0935,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Resolved,Reporter 10,Assignee 2,2024-08-22,2024-08-26 00:00:00.000000,4,55.26,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,241421.0,KRI,User_50,2024-08-22 13:42:00,data_modification,FR,FR,900,26,13,6863.0,17.352,Critical,Immediate Response
ISSUE-0936,KEY-0936,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,In Progress,Reporter 1,Assignee 18,2023-03-24,2024-11-20 10:01:53.785164,607,2.0,Low,Sales,Steps to resolve Missing or Inaccurate Asset Records,1592009.0,KPI,User_22,2023-03-24 11:36:00,data_modification,USA,UK,900,26,6,3047.0,4.699999999999999,Medium,Increase Monitoring
ISSUE-0937,KEY-0937,Supplier Security Compliance Gaps,1,Procurement Security,Low,Open,Reporter 6,Assignee 17,2024-07-19,2024-11-20 10:01:53.785164,124,78.18,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,1454762.5,KPI,User_18,2024-07-19 15:52:00,login,IN,IN,900,26,3,9517.5,19.336000000000006,Critical,Immediate Response
ISSUE-0938,KEY-0938,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Closed,Reporter 9,Assignee 11,2024-07-04,2024-07-06 00:00:00.000000,2,37.79,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,952604.0,KRI,User_39,2024-07-04 20:22:00,login,CN,CN,1056,26,6,3674.0,13.058,Critical,Immediate Response
ISSUE-0939,KEY-0939,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,In Progress,Reporter 7,Assignee 11,2024-07-02,2024-11-20 10:01:53.785164,141,63.53,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,1635595.0,KRI,User_73,2024-07-02 23:59:00,login,Unknown,DE,900,26,15,8867.5,17.706000000000003,Critical,Immediate Response
ISSUE-0940,KEY-0940,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Closed,Reporter 6,Assignee 17,2024-09-12,2024-09-20 00:00:00.000000,8,18.5,Critical,IT,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,251435.0,KRI,User_93,2024-09-12 23:47:00,file_access,FR,FR,900,26,13,2630.0,9.6,Critical,Immediate Response
ISSUE-0941,KEY-0941,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Resolved,Reporter 1,Assignee 6,2024-02-26,2024-03-05 00:00:00.000000,8,43.53,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,993792.5,KPI,User_75,2024-02-26 06:58:00,file_access,UK,UK,900,26,9,697.5,12.806000000000001,Critical,Immediate Response
ISSUE-0942,KEY-0942,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Closed,Reporter 2,Assignee 8,2023-08-22,2023-08-28 00:00:00.000000,6,44.75,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1082290.0,KRI,User_28,2023-08-22 11:27:00,login,FR,FR,900,26,15,2320.0,13.750000000000002,Critical,Immediate Response
ISSUE-0943,KEY-0943,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,In Progress,Reporter 2,Assignee 3,2023-02-12,2024-11-20 10:01:53.785164,647,27.0,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,386635.0,KPI,User_85,2023-02-12 22:38:00,login,Unknown,FR,900,26,18,1517.5,10.4,Critical,Immediate Response
ISSUE-0944,KEY-0944,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Open,Reporter 7,Assignee 13,2024-04-04,2024-11-20 10:01:53.785164,230,37.73,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,142950.0,KRI,User_61,2024-04-04 08:18:00,file_access,IN,IN,900,26,12,5327.5,11.645999999999999,Critical,Immediate Response
ISSUE-0945,KEY-0945,Inconsistent Review of Security Policies,1,Management Oversight,Low,Resolved,Reporter 10,Assignee 9,2023-05-14,2023-05-22 00:00:00.000000,8,52.4,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,2246252.5,KPI,User_63,2023-05-14 23:00:00,file_access,Unknown,Unknown,1098,26,12,3520.0,14.58,Critical,Immediate Response
ISSUE-0946,KEY-0946,Inadequate Firewall Configurations,1,Network Security,High,Open,Reporter 7,Assignee 8,2024-01-30,2024-11-20 10:01:53.785164,295,150.61,Critical,IT,Steps to resolve Inadequate Firewall Configurations,684017.0,KPI,User_8,2024-01-30 02:35:00,data_modification,EU,EU,900,26,6,749.0,36.022000000000006,Critical,Immediate Response
ISSUE-0947,KEY-0947,Outdated Operating System Components,1,System Vulnerability,High,Closed,Reporter 1,Assignee 5,2024-01-01,2024-01-07 00:00:00.000000,6,74.43,Critical,Operations,Steps to resolve Outdated Operating System Components,2862650.0,KPI,User_94,2024-01-01 22:59:00,file_access,CN,Unknown,1704,26,28,3953.0,20.586000000000002,Critical,Immediate Response
ISSUE-0948,KEY-0948,Inadequate Firewall Configurations,1,Network Security,Medium,Open,Reporter 3,Assignee 14,2023-05-01,2024-11-20 10:01:53.785164,569,68.13,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,1625962.5,KPI,User_54,2023-05-01 21:50:00,data_modification,CANADA,DE,1653,26,15,1252.5,18.625999999999998,Critical,Immediate Response
ISSUE-0949,KEY-0949,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Open,Reporter 3,Assignee 1,2024-09-25,2024-11-20 10:01:53.785164,56,110.02,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,760570.0,KRI,User_72,2024-09-25 12:19:00,login,IN,IN,3057,26,12,1250.0,27.004,Critical,Immediate Response
ISSUE-0950,KEY-0950,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Open,Reporter 2,Assignee 18,2023-02-11,2024-11-20 10:01:53.785164,648,56.68,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1348403.0,KRI,User_73,2023-02-11 15:58:00,data_modification,Unknown,Unknown,2215,26,17,5996.0,17.836,Critical,Immediate Response
ISSUE-0951,KEY-0951,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 2,Assignee 9,2023-03-13,2023-03-14 00:00:00.000000,1,67.98,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2895485.0,KRI,User_72,2023-03-13 07:55:00,login,EU,EU,1616,28,21,1919.0,19.096000000000004,Critical,Immediate Response
ISSUE-0952,KEY-0952,Inadequate Firewall Configurations,1,Network Security,High,Open,Reporter 10,Assignee 7,2023-07-08,2024-11-20 10:01:53.785164,501,96.84,Critical,IT,Steps to resolve Inadequate Firewall Configurations,640622.0,KPI,User_87,2023-07-08 21:44:00,login,FR,FR,900,26,13,1043.0,25.268,Critical,Immediate Response
ISSUE-0953,KEY-0953,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,In Progress,Reporter 4,Assignee 4,2023-04-30,2024-11-20 10:01:53.785164,570,20.76,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,878717.0,KRI,User_57,2023-04-30 00:47:00,data_modification,USA,EU,900,26,10,8225.0,10.652000000000001,Critical,Immediate Response
ISSUE-0954,KEY-0954,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Closed,Reporter 1,Assignee 16,2024-05-11,2024-05-21 00:00:00.000000,10,26.36,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,1838930.0,KRI,User_71,2024-05-11 20:07:00,data_modification,EU,EU,900,26,6,4815.0,10.272,Critical,Immediate Response
ISSUE-0955,KEY-0955,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 10,Assignee 13,2023-11-13,2024-11-20 10:01:53.785164,373,73.85,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,374234.0,KPI,User_9,2023-11-13 11:31:00,file_access,Unknown,Unknown,900,26,24,1601.0,21.27,Critical,Immediate Response
ISSUE-0956,KEY-0956,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Resolved,Reporter 2,Assignee 4,2023-04-21,2023-04-23 00:00:00.000000,2,95.52,Critical,Legal,Steps to resolve Access by Unauthorized Personnel Detected,2065001.0,KRI,User_33,2023-04-21 11:13:00,file_access,EU,EU,900,26,17,6602.0,24.604,Critical,Immediate Response
ISSUE-0957,KEY-0957,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 9,Assignee 9,2023-04-09,2023-04-14 00:00:00.000000,5,78.85,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,1147487.5,KRI,User_21,2023-04-09 17:02:00,file_access,CANADA,CANADA,900,26,12,5357.5,19.67,Critical,Immediate Response
ISSUE-0958,KEY-0958,Supplier Security Compliance Gaps,1,Procurement Security,High,Open,Reporter 3,Assignee 17,2023-04-01,2024-11-20 10:01:53.785164,599,70.19,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,2703710.0,KPI,User_32,2023-04-01 06:40:00,login,CANADA,CANADA,2334,26,10,1145.0,19.938,Critical,Immediate Response
ISSUE-0959,KEY-0959,Outdated Operating System Components,1,System Vulnerability,Critical,Resolved,Reporter 4,Assignee 15,2024-09-19,2024-09-22 00:00:00.000000,3,46.16,Critical,Finance,Steps to resolve Outdated Operating System Components,446477.0,KPI,User_32,2024-09-19 12:30:00,login,Unknown,Unknown,1120,26,3,2732.0,14.931999999999999,Critical,Immediate Response
