Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action
ISSUE-0945,KEY-0945,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 4,Assignee 19,2025-06-14,2025-06-22 00:00:00.000000,8,35.42,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,680465.0,KRI,User_25,2025-06-14 14:02:00,login,AU,AU,1128,26,9,2567.5,49.80212442741731,6057,10.633999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0946,KEY-0946,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Resolved,Reporter 10,Assignee 3,2024-06-10,2024-06-20 00:00:00.000000,10,15.81,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,1942005.0,KRI,User_29,2024-06-10 02:50:00,data_modification,DE,DE,1067,26,12,540.0,46.86138995960589,6615,7.462000000000001,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0947,KEY-0947,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Open,Reporter 4,Assignee 2,2023-05-10,2025-09-19 22:15:24.985808,863,33.91,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1673564.0,KRI,User_1,2023-05-10 07:32:00,login,Unknown,Unknown,900,26,13,2558.0,62.312366711261525,5006,12.331999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0948,KEY-0948,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,In Progress,Reporter 8,Assignee 17,2023-02-19,2025-09-19 22:15:24.985808,943,46.9,Critical,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,851307.5,KPI,User_27,2023-02-19 22:10:00,login,AU,AU,900,26,18,1610.0,29.986742950863142,3372,12.78,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0949,KEY-0949,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,In Progress,Reporter 5,Assignee 20,2023-05-24,2025-09-19 22:15:24.985808,849,63.6,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,2018210.0,KRI,User_26,2023-05-24 20:42:00,file_access,USA,USA,900,26,12,4865.0,50.635542843137245,3514,16.869999999999997,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0950,KEY-0950,Weak Authentication Protocols,1,Access Control,Medium,Resolved,Reporter 5,Assignee 16,2024-09-23,2024-09-30 00:00:00.000000,7,19.87,Critical,HR,Steps to resolve Weak Authentication Protocols,276587.5,KPI,User_86,2024-09-23 07:26:00,file_access,CANADA,CANADA,900,26,21,860.0,20.644328615154784,7751,8.074,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0951,KEY-0951,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 10,Assignee 14,2025-02-25,2025-02-26 00:00:00.000000,1,2.0,Low,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1271537.5,KPI,User_31,2025-02-25 15:19:00,file_access,JP,JP,900,26,15,2077.5,66.69359302781228,6808,2.5,Low,No Action Needed | Limit Data Transfer
ISSUE-0952,KEY-0952,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Resolved,Reporter 1,Assignee 19,2023-09-26,2023-10-02 00:00:00.000000,6,70.04,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,1867677.5,KRI,User_55,2023-09-26 07:49:00,login,FR,FR,1511,33,15,9050.0,37.12874308601465,3946,17.958000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0953,KEY-0953,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Resolved,Reporter 10,Assignee 15,2024-06-25,2024-07-05 00:00:00.000000,10,43.79,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,364190.0,KRI,User_52,2024-06-25 23:53:00,data_modification,UK,UK,900,26,12,2755.0,48.469146172789564,6927,13.058,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0954,KEY-0954,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Open,Reporter 7,Assignee 5,2023-11-13,2025-09-19 22:15:24.985808,676,61.26,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,1785032.5,KRI,User_61,2023-11-13 00:38:00,file_access,FR,AU,900,26,15,1005.0,72.57745866913814,4835,16.552000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0955,KEY-0955,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Open,Reporter 3,Assignee 7,2023-01-29,2025-09-19 22:15:24.985808,964,31.6,Critical,External Contractors,Steps to resolve Successful Phishing Attempt Targeting Executives,2503106.0,KRI,User_73,2023-01-29 05:04:00,data_modification,CN,UK,1107,26,13,8090.0,40.44569647394749,5490,11.219999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0956,KEY-0956,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 8,Assignee 18,2024-06-27,2024-07-05 00:00:00.000000,8,83.07,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1107185.0,KRI,User_49,2024-06-27 15:09:00,file_access,IN,IN,1641,26,15,7020.0,20.55847064579209,5267,20.764,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0957,KEY-0957,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Open,Reporter 1,Assignee 1,2024-10-04,2025-09-19 22:15:24.985808,350,2.64,Low,Finance,Steps to resolve Missing or Inaccurate Asset Records,952049.0,KPI,User_98,2024-10-04 09:49:00,data_modification,Unknown,Unknown,900,26,13,4796.0,43.53027717434122,7958,4.377999999999999,Medium,Schedule Investigation | Limit Data Transfer
ISSUE-0958,KEY-0958,Detected Malware Infiltration in Internal Systems,1,Malware,High,Resolved,Reporter 2,Assignee 8,2024-11-11,2024-11-19 00:00:00.000000,8,57.4,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,2781596.0,KRI,User_53,2024-11-11 18:13:00,file_access,DE,DE,2613,39,17,2255.0,68.82238953522688,4595,16.53,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0959,KEY-0959,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Open,Reporter 9,Assignee 2,2024-09-12,2025-09-19 22:15:24.985808,372,88.02,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2453711.0,KRI,User_14,2024-09-12 18:06:00,file_access,CN,AU,900,28,17,8912.0,72.02487478257794,5203,22.654,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0960,KEY-0960,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 2,Assignee 13,2025-04-23,2025-09-19 22:15:24.985808,149,62.07,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,2170379.0,KPI,User_93,2025-04-23 06:53:00,login,JP,FR,1530,26,17,1271.0,43.59620717762738,4231,17.814,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0961,KEY-0961,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Open,Reporter 10,Assignee 9,2023-11-13,2025-09-19 22:15:24.985808,676,53.17,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1818629.0,KRI,User_15,2023-11-13 15:51:00,file_access,CN,CN,900,31,17,956.0,34.98443457676781,5386,16.034,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0962,KEY-0962,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Closed,Reporter 1,Assignee 5,2024-03-19,2024-03-23 00:00:00.000000,4,63.29,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,2261685.0,KPI,User_40,2024-03-19 08:34:00,file_access,CANADA,CN,1462,27,9,1580.0,28.68244272956388,4971,15.858,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0963,KEY-0963,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 4,Assignee 11,2023-07-22,2025-09-19 22:15:24.985808,790,38.07,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1522655.0,KPI,User_64,2023-07-22 17:36:00,file_access,Unknown,Unknown,1519,26,9,990.0,71.54303546772195,5956,11.164,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0964,KEY-0964,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 6,Assignee 15,2023-12-18,2025-09-19 22:15:24.985808,641,38.55,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2085914.0,KRI,User_92,2023-12-18 09:32:00,file_access,UK,UK,3227,31,10,6350.0,24.22020937575681,5949,13.11,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0965,KEY-0965,Outdated Operating System Components,1,System Vulnerability,Low,Closed,Reporter 3,Assignee 16,2023-08-02,2023-08-04 00:00:00.000000,2,66.33,Critical,Operations,Steps to resolve Outdated Operating System Components,364337.5,KPI,User_39,2023-08-02 12:45:00,file_access,FR,CANADA,1257,26,12,5000.0,34.12347214352098,3291,16.266,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0966,KEY-0966,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 9,Assignee 14,2024-05-17,2024-05-25 00:00:00.000000,8,45.43,Critical,External Contractors,Steps to resolve Outdated Operating System Components,1178710.0,KPI,User_61,2024-05-17 01:28:00,data_modification,CN,CN,1882,26,12,2870.0,39.88819390998023,5115,13.235999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0967,KEY-0967,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Closed,Reporter 4,Assignee 7,2023-01-24,2023-02-03 00:00:00.000000,10,64.95,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2020675.0,KRI,User_4,2023-01-24 02:11:00,login,IN,IN,2062,27,9,1965.0,39.16720246780319,7622,16.540000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0968,KEY-0968,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Open,Reporter 2,Assignee 4,2025-05-26,2025-09-19 22:15:24.985808,116,46.55,Critical,External Contractors,Steps to resolve Weak Cloud Storage Access Controls,2517311.0,KRI,User_42,2025-05-26 12:28:00,data_modification,EU,EU,984,31,6,530.0,44.102875082448335,7675,14.86,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0969,KEY-0969,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Resolved,Reporter 8,Assignee 17,2024-12-04,2024-12-09 00:00:00.000000,5,62.17,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,237515.0,KRI,User_38,2024-12-04 15:30:00,data_modification,JP,JP,900,26,9,3847.5,32.45053142242095,5526,15.634,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0970,KEY-0970,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Open,Reporter 7,Assignee 8,2024-03-08,2025-09-19 22:15:24.985808,560,2.0,Low,Sales,Steps to resolve Weak Cloud Storage Access Controls,2544416.0,KRI,User_81,2024-03-08 09:39:00,login,EU,EU,1569,31,13,4829.0,71.8878754092885,3003,4.749999999999999,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0971,KEY-0971,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 3,Assignee 14,2024-09-29,2025-09-19 22:15:24.985808,355,96.6,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,2228876.0,KRI,User_91,2024-09-29 14:12:00,data_modification,JP,JP,2170,26,6,1979.0,33.77254347127367,3274,24.72,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0972,KEY-0972,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 8,Assignee 15,2025-04-17,2025-04-21 00:00:00.000000,4,45.51,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,328737.5,KRI,User_32,2025-04-17 22:36:00,login,FR,FR,2719,26,15,1297.5,30.947056488668903,6728,12.452,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0973,KEY-0973,Weak Authentication Protocols,1,Access Control,Medium,Resolved,Reporter 1,Assignee 8,2025-03-29,2025-03-31 00:00:00.000000,2,48.29,Critical,IT,Steps to resolve Weak Authentication Protocols,1929472.5,KPI,User_64,2025-03-29 00:54:00,file_access,FR,FR,1483,27,9,12840.0,57.87017113124173,4670,13.408,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0974,KEY-0974,Inconsistent Review of Security Policies,1,Management Oversight,Low,In Progress,Reporter 7,Assignee 17,2023-11-16,2025-09-19 22:15:24.985808,673,50.82,Critical,External Contractors,Steps to resolve Inconsistent Review of Security Policies,1856955.0,KPI,User_90,2023-11-16 07:49:00,login,DE,DE,900,26,12,1805.0,36.99587464714304,7983,13.714,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0975,KEY-0975,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Open,Reporter 3,Assignee 1,2024-11-06,2025-09-19 22:15:24.985808,317,58.04,Critical,External Contractors,Steps to resolve Insufficient Coverage in Annual Risk Assessment,414675.0,KPI,User_91,2024-11-06 22:18:00,data_modification,IN,IN,900,26,12,650.0,49.1960858612613,7359,15.158,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0976,KEY-0976,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 9,Assignee 3,2025-04-05,2025-04-13 00:00:00.000000,8,59.38,Critical,IT,Steps to resolve High-Volume Distributed Denial-of-Service Attack,263245.0,KRI,User_12,2025-04-05 13:49:00,login,Unknown,Unknown,900,30,3,1210.0,38.271281388188314,3891,15.826,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer
ISSUE-0977,KEY-0977,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Resolved,Reporter 5,Assignee 19,2025-04-05,2025-04-11 00:00:00.000000,6,84.68,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,361553.0,KRI,User_3,2025-04-05 01:04:00,data_modification,EU,EU,900,26,24,1895.0,41.05227142029847,7894,22.286000000000005,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0978,KEY-0978,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Open,Reporter 2,Assignee 3,2024-06-09,2025-09-19 22:15:24.985808,467,89.37,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2059364.0,KPI,User_82,2024-06-09 09:53:00,data_modification,DE,DE,900,26,17,1670.0,74.99717957197461,6636,23.574000000000005,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0979,KEY-0979,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Resolved,Reporter 6,Assignee 9,2025-06-26,2025-06-29 00:00:00.000000,3,53.74,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,739302.5,KRI,User_23,2025-06-26 08:12:00,data_modification,Unknown,Unknown,900,26,12,3655.0,69.94921743560747,4280,14.648,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0980,KEY-0980,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Open,Reporter 8,Assignee 14,2025-04-14,2025-09-19 22:15:24.985808,158,87.73,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,742430.0,KRI,User_85,2025-04-14 22:21:00,data_modification,CANADA,DE,2204,26,10,599.0,53.558772698505415,3117,22.446,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0981,KEY-0981,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Resolved,Reporter 10,Assignee 9,2024-07-14,2024-07-15 00:00:00.000000,1,71.36,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,285255.0,KRI,User_66,2024-07-14 11:47:00,data_modification,DE,DE,900,26,24,1857.5,43.41826569382428,6068,18.172,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0982,KEY-0982,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 3,Assignee 8,2024-09-30,2024-10-06 00:00:00.000000,6,129.36,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,2170043.0,KRI,User_28,2024-09-30 16:02:00,login,Unknown,Unknown,900,28,6,2192.0,53.6281042399766,5885,30.572000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0983,KEY-0983,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,In Progress,Reporter 4,Assignee 7,2025-07-03,2025-09-19 22:15:24.985808,78,77.4,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,780405.0,KRI,User_90,2025-07-03 10:07:00,data_modification,JP,JP,1818,26,9,895.0,54.31091398553375,3307,18.880000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0984,KEY-0984,Detected Malware Infiltration in Internal Systems,1,Malware,High,Resolved,Reporter 4,Assignee 13,2024-02-06,2024-02-09 00:00:00.000000,3,57.48,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,2208317.0,KRI,User_53,2024-02-06 23:41:00,data_modification,UK,UK,1804,28,13,2288.0,62.329549700418646,5918,16.146,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
