Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0912,KEY-0912,Weak Authentication Protocols,1,Access Control,Medium,Open,Reporter 1,Assignee 3,2024-07-11,2024-12-31 22:33:01.735013,173,24.72,Critical,IT,Steps to resolve Weak Authentication Protocols,2031977.5,KPI,User_47,2024-07-11 15:07:00,file_access,AU,DE,1574,30,27,5357.5,9.943999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0913,KEY-0913,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Open,Reporter 5,Assignee 8,2023-04-03,2024-12-31 22:33:01.735013,638,34.1,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,2331932.0,KRI,User_39,2023-04-03 04:58:00,file_access,AU,AU,1792,26,10,788.0,13.32,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0914,KEY-0914,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Open,Reporter 4,Assignee 1,2024-01-27,2024-12-31 22:33:01.735013,339,65.71,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,209480.0,KPI,User_5,2024-01-27 05:00:00,file_access,Unknown,Unknown,1096,26,12,2132.5,18.142,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0915,KEY-0915,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 2,Assignee 3,2024-02-09,2024-12-31 22:33:01.735013,326,46.56,Critical,External Contractors,Steps to resolve Unauthorized Access Leading to Data Exposure,1205307.5,KRI,User_97,2024-02-09 04:35:00,file_access,CANADA,IN,900,30,12,1822.5,13.412,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0916,KEY-0916,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,In Progress,Reporter 7,Assignee 17,2024-09-06,2024-12-31 22:33:01.735013,116,82.09,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2713976.0,KRI,User_41,2024-09-06 07:54:00,data_modification,IN,IN,900,26,3,4403.0,22.518000000000004,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red
ISSUE-0917,KEY-0917,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Resolved,Reporter 9,Assignee 18,2023-10-20,2023-10-29 00:00:00.000000,9,2.0,Low,Sales,Steps to resolve Incomplete Risk Management Framework,1674695.0,KPI,User_64,2023-10-20 00:26:00,login,FR,FR,900,26,21,2204.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0918,KEY-0918,Outdated Operating System Components,1,System Vulnerability,Medium,In Progress,Reporter 7,Assignee 13,2024-11-11,2024-12-31 22:33:01.735013,50,32.47,Critical,Finance,Steps to resolve Outdated Operating System Components,646670.0,KPI,User_100,2024-11-11 18:47:00,file_access,EU,EU,973,26,30,2987.5,11.494,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0919,KEY-0919,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,In Progress,Reporter 8,Assignee 6,2023-10-21,2024-12-31 22:33:01.735013,437,45.43,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,1767672.5,KRI,User_83,2023-10-21 22:44:00,data_modification,IN,IN,1625,26,15,2940.0,14.086,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0920,KEY-0920,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 6,Assignee 13,2024-06-20,2024-06-22 00:00:00.000000,2,48.15,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1534605.0,KPI,User_99,2024-06-20 21:20:00,data_modification,DE,JP,900,26,18,2377.5,13.33,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0921,KEY-0921,Outdated Operating System Components,1,System Vulnerability,Medium,In Progress,Reporter 2,Assignee 4,2023-09-21,2024-12-31 22:33:01.735013,467,29.51,Critical,Finance,Steps to resolve Outdated Operating System Components,248330.0,KPI,User_50,2023-09-21 08:37:00,login,UK,UK,1062,26,15,1442.5,10.902000000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0922,KEY-0922,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Resolved,Reporter 5,Assignee 13,2024-03-11,2024-03-12 00:00:00.000000,1,60.8,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2061287.5,KRI,User_1,2024-03-11 23:04:00,file_access,CANADA,CANADA,1242,26,15,3382.5,16.759999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0923,KEY-0923,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 9,Assignee 12,2024-12-10,2024-12-31 22:33:01.735013,21,37.28,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,756190.0,KRI,User_42,2024-12-10 06:37:00,data_modification,AU,AU,1787,26,12,2632.5,11.556000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0924,KEY-0924,Outdated Operating System Components,1,System Vulnerability,Medium,Resolved,Reporter 5,Assignee 20,2024-06-11,2024-06-20 00:00:00.000000,9,70.06,Critical,IT,Steps to resolve Outdated Operating System Components,678180.0,KPI,User_94,2024-06-11 10:53:00,login,CN,IN,1671,26,18,1837.5,19.012,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0925,KEY-0925,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 6,Assignee 16,2023-02-05,2023-02-14 00:00:00.000000,9,78.91,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,357635.0,KRI,User_15,2023-02-05 19:42:00,data_modification,Unknown,Unknown,1404,26,6,8905.0,19.882,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0926,KEY-0926,Inadequate Firewall Configurations,1,Network Security,Low,Open,Reporter 9,Assignee 10,2024-07-19,2024-12-31 22:33:01.735013,165,2.0,Low,External Contractors,Steps to resolve Inadequate Firewall Configurations,332787.5,KPI,User_58,2024-07-19 07:54:00,file_access,IN,IN,1881,26,12,512.5,2.9,Low,No Action Needed | Limit Data Transfer,Green
ISSUE-0927,KEY-0927,Inadequate Firewall Configurations,1,Network Security,Low,Resolved,Reporter 3,Assignee 15,2023-06-14,2023-06-15 00:00:00.000000,1,32.75,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,2111577.5,KPI,User_26,2023-06-14 03:49:00,file_access,UK,UK,900,26,6,2152.5,10.25,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0928,KEY-0928,Outdated Operating System Components,1,System Vulnerability,Critical,In Progress,Reporter 1,Assignee 8,2024-04-19,2024-12-31 22:33:01.735013,256,25.98,Critical,Legal,Steps to resolve Outdated Operating System Components,2887898.0,KPI,User_85,2024-04-19 17:18:00,login,USA,USA,1085,35,6,3842.0,11.696000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0929,KEY-0929,Outdated Operating System Components,1,System Vulnerability,Medium,Open,Reporter 5,Assignee 20,2024-05-10,2024-12-31 22:33:01.735013,235,35.75,Critical,C-Suite Executives,Steps to resolve Outdated Operating System Components,1031182.5,KPI,User_63,2024-05-10 22:21:00,file_access,AU,AU,1938,26,12,4040.0,12.15,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0930,KEY-0930,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 3,Assignee 9,2024-07-12,2024-07-19 00:00:00.000000,7,49.23,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,2476230.0,KPI,User_71,2024-07-12 00:51:00,login,AU,AU,1861,26,12,1085.0,13.746,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0931,KEY-0931,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Closed,Reporter 4,Assignee 17,2023-06-25,2023-07-03 00:00:00.000000,8,76.04,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,2711516.0,KRI,User_15,2023-06-25 17:16:00,data_modification,UK,FR,900,28,21,1379.0,21.108,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0932,KEY-0932,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Closed,Reporter 9,Assignee 5,2023-08-12,2023-08-15 00:00:00.000000,3,40.08,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,2215910.0,KRI,User_1,2023-08-12 22:57:00,login,CN,CN,984,26,30,652.5,12.616,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0933,KEY-0933,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 1,Assignee 10,2024-02-09,2024-12-31 22:33:01.735013,326,99.3,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,396782.5,KRI,User_10,2024-02-09 01:04:00,file_access,IN,IN,900,26,12,3522.5,24.86,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0934,KEY-0934,Insufficient Access Control Measures,1,Control Effectiveness,Low,Open,Reporter 10,Assignee 20,2023-09-27,2024-12-31 22:33:01.735013,461,71.58,Critical,External Contractors,Steps to resolve Insufficient Access Control Measures,1352025.0,KPI,User_17,2023-09-27 03:42:00,data_modification,EU,EU,1958,26,9,3895.0,18.416,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0935,KEY-0935,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Open,Reporter 6,Assignee 13,2023-12-19,2024-12-31 22:33:01.735013,378,2.0,Low,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,2791997.0,KRI,User_70,2023-12-19 15:22:00,file_access,USA,USA,1369,26,17,3479.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0936,KEY-0936,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,In Progress,Reporter 3,Assignee 1,2023-08-31,2024-12-31 22:33:01.735013,488,33.32,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2696069.0,KRI,User_56,2023-08-31 00:25:00,data_modification,CANADA,CANADA,900,26,31,4826.0,12.564,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0937,KEY-0937,Weak Authentication Protocols,1,Access Control,Critical,Resolved,Reporter 5,Assignee 1,2023-01-24,2023-02-03 00:00:00.000000,10,128.27,Critical,Finance,Steps to resolve Weak Authentication Protocols,582791.0,KPI,User_84,2023-01-24 21:26:00,data_modification,JP,JP,900,26,21,3803.0,32.154,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0938,KEY-0938,Weak Authentication Protocols,1,Access Control,Medium,Resolved,Reporter 10,Assignee 5,2023-10-01,2023-10-03 00:00:00.000000,2,32.8,Critical,Sales,Steps to resolve Weak Authentication Protocols,654667.5,KPI,User_61,2023-10-01 19:47:00,data_modification,IN,IN,900,26,12,3490.0,11.159999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0939,KEY-0939,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 3,Assignee 8,2023-11-26,2024-12-31 22:33:01.735013,401,60.0,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,1987477.5,KRI,User_9,2023-11-26 05:22:00,file_access,JP,JP,2141,26,9,695.0,17.0,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0940,KEY-0940,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 8,Assignee 1,2024-04-29,2024-05-07 00:00:00.000000,8,2.0,Low,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,2775044.0,KRI,User_42,2024-04-29 13:21:00,login,AU,USA,1727,26,10,6035.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0941,KEY-0941,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,In Progress,Reporter 8,Assignee 2,2023-12-05,2024-12-31 22:33:01.735013,392,18.86,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,268627.5,KRI,User_40,2023-12-05 06:25:00,data_modification,IN,IN,900,26,6,4010.0,7.872,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0942,KEY-0942,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Open,Reporter 6,Assignee 17,2023-08-26,2024-12-31 22:33:01.735013,493,51.52,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,482335.0,KRI,User_37,2023-08-26 22:36:00,login,Unknown,Unknown,1412,27,12,3277.5,14.404000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0943,KEY-0943,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 6,Assignee 19,2023-10-10,2023-10-14 00:00:00.000000,4,84.56,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,2574296.0,KPI,User_40,2023-10-10 20:22:00,data_modification,EU,EU,900,26,13,4022.0,22.612000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0944,KEY-0944,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Open,Reporter 4,Assignee 18,2024-12-07,2024-12-31 22:33:01.735013,24,69.01,Critical,HR,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1472362.5,KRI,User_51,2024-12-07 14:25:00,data_modification,EU,EU,900,26,3,2357.5,18.402,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer,Orange-Red
ISSUE-0945,KEY-0945,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Resolved,Reporter 4,Assignee 14,2024-06-25,2024-07-01 00:00:00.000000,6,61.57,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,153740.0,KPI,User_2,2024-06-25 23:28:00,login,Unknown,DE,1339,26,18,970.0,16.214,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0946,KEY-0946,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 6,Assignee 7,2024-08-06,2024-12-31 22:33:01.735013,147,50.15,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,2789657.0,KRI,User_47,2024-08-06 03:03:00,file_access,DE,DE,900,26,13,2189.0,16.53,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0947,KEY-0947,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Open,Reporter 1,Assignee 3,2023-11-23,2024-12-31 22:33:01.735013,404,58.33,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,2005590.0,KPI,User_19,2023-11-23 03:14:00,login,UK,UK,900,26,9,10287.5,16.666,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0948,KEY-0948,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 8,Assignee 7,2023-03-05,2023-03-06 00:00:00.000000,1,30.13,Critical,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1496354.0,KRI,User_56,2023-03-05 05:42:00,login,EU,EU,1790,28,6,1187.0,11.526,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0949,KEY-0949,Outdated Operating System Components,1,System Vulnerability,Critical,In Progress,Reporter 4,Assignee 8,2024-09-04,2024-12-31 22:33:01.735013,118,48.83,Critical,Operations,Steps to resolve Outdated Operating System Components,2903966.0,KPI,User_52,2024-09-04 14:37:00,login,FR,FR,1284,35,17,5267.0,16.266,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0950,KEY-0950,Supplier Security Compliance Gaps,1,Procurement Security,High,In Progress,Reporter 9,Assignee 13,2023-10-13,2024-12-31 22:33:01.735013,445,2.0,Low,External Contractors,Steps to resolve Supplier Security Compliance Gaps,1605161.0,KPI,User_34,2023-10-13 16:05:00,file_access,DE,DE,1071,26,13,1796.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0951,KEY-0951,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Closed,Reporter 4,Assignee 14,2023-01-13,2023-01-22 00:00:00.000000,9,44.83,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,1095105.0,KRI,User_98,2023-01-13 10:17:00,data_modification,CANADA,DE,1438,26,9,2270.0,13.966,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0952,KEY-0952,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Closed,Reporter 1,Assignee 12,2024-05-09,2024-05-12 00:00:00.000000,3,73.62,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,893006.0,KPI,User_67,2024-05-09 18:50:00,login,CANADA,CANADA,900,26,17,3605.0,20.824000000000005,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0953,KEY-0953,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Resolved,Reporter 9,Assignee 7,2024-01-09,2024-01-11 00:00:00.000000,2,74.49,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2947595.0,KRI,User_8,2024-01-09 21:04:00,data_modification,AU,AU,1513,39,17,2546.0,20.998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0954,KEY-0954,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 1,Assignee 18,2024-08-01,2024-12-31 22:33:01.735013,152,77.86,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,2971646.0,KRI,User_2,2024-08-01 08:38:00,login,AU,FR,1354,26,17,950.0,21.472,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
