Issue ID,Issue Key,Issue Name,Category,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Age Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Severity,Num Files Accessed,Login Attempts,Session Duration in Second,Data Transfer MB
ISSUE-1444,KEY-1444,Supplier Network Breach Exposure,Procurement Security,In Progress,Reporter 7,Assignee 14,2023-05-14,2024-11-07 19:53:43.863851,543,105.27,Critical,IT,Steps to resolve Supplier Network Breach Exposure,2048098.0,KPI,User_70,2023-05-14 08:36:00,data_modification,['FR'],FR,Low,26,9,900,4507.5
ISSUE-1445,KEY-1445,High Frequency of Policy Violations,Management Oversight,Closed,Reporter 6,Assignee 10,2023-05-07,2023-05-14 00:00:00.000000,7,102.15,Critical,Sales,Steps to resolve High Frequency of Policy Violations,4242540.0,KPI,User_93,2023-05-07 03:55:00,data_modification,['Unknown'],AU,Medium,26,3,2094,4467.5
ISSUE-1446,KEY-1446,Unusual Data Transfer Volumes Detected,Data Breach,In Progress,Reporter 10,Assignee 17,2023-04-06,2024-11-07 19:53:43.863851,581,54.52,Critical,Operations,Steps to resolve Unusual Data Transfer Volumes Detected,278960.0,KRI,User_45,2023-04-06 22:12:00,file_access,['IN'],JP,Medium,26,15,900,1080.0
ISSUE-1447,KEY-1447,Weak Access Controls on Critical Cloud Resources,Cloud Security Posture,Closed,Reporter 2,Assignee 17,2023-10-31,2023-11-06 00:00:00.000000,6,0.0,Low,Operations,Steps to resolve Weak Access Controls on Critical Cloud Resources,3673822.0,KRI,User_21,2023-10-31 17:50:00,file_access,['EU'],EU,Low,26,15,2126,3415.0
ISSUE-1448,KEY-1448,Unusual Data Transfer Volumes Detected,Data Breach,Resolved,Reporter 10,Assignee 5,2023-03-19,2023-03-24 00:00:00.000000,5,73.24,Critical,Finance,Steps to resolve Unusual Data Transfer Volumes Detected,1483456.0,KRI,User_17,2023-03-19 18:34:00,login,['IN'],JP,Low,26,15,1006,2872.5
ISSUE-1449,KEY-1449,Significant Number of Untracked Devices,Asset Inventory Accuracy,In Progress,Reporter 7,Assignee 17,2023-04-17,2024-11-07 19:53:43.863851,570,171.98,Critical,IT,Steps to resolve Significant Number of Untracked Devices,1611130.0,KPI,User_4,2023-04-17 10:54:00,file_access,['AU'],DE,High,26,24,900,3914.0
ISSUE-1450,KEY-1450,Critical Issues Not Detected in Last Penetration Test,Penetration Testing Effectiveness,Resolved,Reporter 4,Assignee 4,2023-09-30,2023-10-03 00:00:00.000000,3,65.87,Critical,Finance,Steps to resolve Critical Issues Not Detected in Last Penetration Test,2126085.0,KPI,User_78,2023-09-30 02:08:00,file_access,['DE'],FR,Medium,26,9,1390,1215.0
ISSUE-1451,KEY-1451,Spike in Unauthorized Access Attempts,Unauthorized Access,Closed,Reporter 9,Assignee 10,2023-10-30,2023-11-03 00:00:00.000000,4,236.99,Critical,HR,Steps to resolve Spike in Unauthorized Access Attempts,3001970.0,KRI,User_10,2023-10-30 16:14:00,file_access,['AU'],JP,Low,26,12,900,6710.0
ISSUE-1452,KEY-1452,Unanticipated Increase in Risk Exposure,Risk Exposure,Open,Reporter 9,Assignee 7,2023-09-13,2024-11-07 19:53:43.863851,421,102.71,Critical,Finance,Steps to resolve Unanticipated Increase in Risk Exposure,3859160.0,KRI,User_88,2023-09-13 07:23:00,data_modification,['AU'],CANADA,Medium,26,9,900,5315.0
ISSUE-1453,KEY-1453,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,Closed,Reporter 10,Assignee 11,2024-09-25,2024-10-02 00:00:00.000000,7,172.08,Critical,Finance,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,2702020.0,KRI,User_89,2024-09-25 01:27:00,file_access,['Unknown'],UK,Critical,26,24,900,1331.0
ISSUE-1454,KEY-1454,Supplier Network Breach Exposure,Procurement Security,Open,Reporter 10,Assignee 16,2023-04-15,2024-11-07 19:53:43.863851,572,167.12,Critical,Sales,Steps to resolve Supplier Network Breach Exposure,3922006.0,KPI,User_80,2023-04-15 05:56:00,login,['IN'],CANADA,High,26,24,1131,1964.0
ISSUE-1455,KEY-1455,Unassessed High-Risk Areas,Risk Assessment Coverage,Closed,Reporter 3,Assignee 15,2023-11-28,2023-12-08 00:00:00.000000,10,54.3,Critical,IT,Steps to resolve Unassessed High-Risk Areas,4632544.0,KPI,User_65,2023-11-28 15:43:00,data_modification,['DE'],['DE'],Critical,26,10,900,548.0
ISSUE-1456,KEY-1456,Unanticipated Increase in Risk Exposure,Risk Exposure,Resolved,Reporter 10,Assignee 3,2023-01-08,2023-01-16 00:00:00.000000,8,164.61,Critical,HR,Steps to resolve Unanticipated Increase in Risk Exposure,1106880.0,KRI,User_46,2023-01-08 23:03:00,file_access,['UK'],UK,Low,26,12,1476,1135.0
ISSUE-1457,KEY-1457,Unanticipated Increase in Risk Exposure,Risk Exposure,In Progress,Reporter 2,Assignee 16,2023-06-13,2024-11-07 19:53:43.863851,513,174.22,Critical,HR,Steps to resolve Unanticipated Increase in Risk Exposure,4618225.0,KRI,User_28,2023-06-13 11:08:00,data_modification,['FR'],USA,Critical,26,6,1178,1382.0
ISSUE-1458,KEY-1458,Significant Number of Untracked Devices,Asset Inventory Accuracy,In Progress,Reporter 9,Assignee 2,2023-10-06,2024-11-07 19:53:43.863851,398,0.0,Low,Finance,Steps to resolve Significant Number of Untracked Devices,4463776.0,KPI,User_25,2023-10-06 16:50:00,login,['USA'],CANADA,Medium,26,12,1981,3890.0
ISSUE-1459,KEY-1459,Spike in Unauthorized Access Attempts,Unauthorized Access,In Progress,Reporter 4,Assignee 15,2024-03-01,2024-11-07 19:53:43.863851,251,0.0,Low,Operations,Steps to resolve Spike in Unauthorized Access Attempts,4080256.0,KRI,User_100,2024-03-01 23:06:00,data_modification,['CANADA'],Unknown,Medium,26,9,2450,1270.0
ISSUE-1460,KEY-1460,Malware Detected in Core System Components,Malware,In Progress,Reporter 3,Assignee 6,2023-01-24,2024-11-07 19:53:43.863851,653,75.11,Critical,Finance,Steps to resolve Malware Detected in Core System Components,2378614.0,KRI,User_84,2023-01-24 04:45:00,data_modification,['IN'],Unknown,Low,26,9,2702,7367.5
ISSUE-1461,KEY-1461,Sudden Increase in Unfiltered Traffic,Network Security,Open,Reporter 10,Assignee 6,2023-05-20,2024-11-07 19:53:43.863851,537,63.59,Critical,Legal,Steps to resolve Sudden Increase in Unfiltered Traffic,1379962.0,KPI,User_9,2023-05-20 05:00:00,login,['CN'],CANADA,Critical,26,17,900,3053.0
ISSUE-1462,KEY-1462,Targeted Phishing Campaign Against Executives,Phishing Attack,Resolved,Reporter 5,Assignee 8,2023-07-17,2023-07-27 00:00:00.000000,10,85.46,Critical,IT,Steps to resolve Targeted Phishing Campaign Against Executives,1217995.0,KRI,User_5,2023-07-17 00:17:00,login,['FR'],DE,Medium,26,6,1920,7200.0
ISSUE-1463,KEY-1463,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,Resolved,Reporter 7,Assignee 2,2023-04-22,2023-04-30 00:00:00.000000,8,47.53,Critical,Operations,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,4447955.0,KRI,User_99,2023-04-22 15:53:00,login,['USA'],UK,Medium,27,9,1039,1047.5
ISSUE-1464,KEY-1464,Unanticipated Increase in Risk Exposure,Risk Exposure,In Progress,Reporter 1,Assignee 12,2023-07-02,2024-11-07 19:53:43.863851,494,30.29,Critical,IT,Steps to resolve Unanticipated Increase in Risk Exposure,2154555.0,KRI,User_73,2023-07-02 17:16:00,login,['Unknown'],EU,Critical,26,10,900,2042.0
ISSUE-1465,KEY-1465,Spike in Unauthorized Access Attempts,Unauthorized Access,Open,Reporter 7,Assignee 18,2023-10-23,2024-11-07 19:53:43.863851,381,130.58,Critical,Operations,Steps to resolve Spike in Unauthorized Access Attempts,4562395.0,KRI,User_54,2023-10-23 17:06:00,file_access,['CANADA'],CANADA,Medium,26,12,2024,1605.0
ISSUE-1466,KEY-1466,Critical Issues Not Detected in Last Penetration Test,Penetration Testing Effectiveness,Open,Reporter 3,Assignee 5,2023-11-19,2024-11-07 19:53:43.863851,354,81.99,Critical,Finance,Steps to resolve Critical Issues Not Detected in Last Penetration Test,3622510.0,KPI,User_20,2023-11-19 09:01:00,file_access,['FR'],USA,High,35,6,1334,1157.0
ISSUE-1467,KEY-1467,High Frequency of Policy Violations,Management Oversight,In Progress,Reporter 5,Assignee 9,2023-12-24,2024-11-07 19:53:43.863851,319,200.72,Critical,Sales,Steps to resolve High Frequency of Policy Violations,3771760.0,KPI,User_1,2023-12-24 03:33:00,file_access,['Unknown'],['Unknown'],Low,26,18,900,5087.5
ISSUE-1468,KEY-1468,Multiple Unauthorized Access Attempts Detected,Access Control,In Progress,Reporter 10,Assignee 1,2024-04-18,2024-11-07 19:53:43.863851,203,182.32,Critical,HR,Steps to resolve Multiple Unauthorized Access Attempts Detected,3059675.0,KPI,User_62,2024-04-18 19:24:00,login,['CANADA'],AU,High,28,17,900,4664.0
ISSUE-1469,KEY-1469,Critical Issues Not Detected in Last Penetration Test,Penetration Testing Effectiveness,In Progress,Reporter 8,Assignee 13,2023-05-25,2024-11-07 19:53:43.863851,532,37.55,Critical,Finance,Steps to resolve Critical Issues Not Detected in Last Penetration Test,3130820.0,KPI,User_8,2023-05-25 16:54:00,data_modification,['JP'],['JP'],Medium,26,12,1721,6935.0
ISSUE-1470,KEY-1470,Multiple Unauthorized Access Attempts Detected,Access Control,Open,Reporter 9,Assignee 15,2023-05-21,2024-11-07 19:53:43.863851,536,218.95,Critical,Sales,Steps to resolve Multiple Unauthorized Access Attempts Detected,5571946.0,KPI,User_54,2023-05-21 13:39:00,data_modification,['IN'],CANADA,Medium,26,9,1435,2517.5
ISSUE-1471,KEY-1471,Unassessed High-Risk Areas,Risk Assessment Coverage,Closed,Reporter 6,Assignee 12,2023-03-17,2023-03-19 00:00:00.000000,2,73.09,Critical,Operations,Steps to resolve Unassessed High-Risk Areas,1834540.0,KPI,User_13,2023-03-17 21:49:00,data_modification,['Unknown'],DE,Low,26,9,900,1780.0
ISSUE-1472,KEY-1472,Supplier Network Breach Exposure,Procurement Security,Closed,Reporter 2,Assignee 12,2024-08-24,2024-09-02 00:00:00.000000,9,90.2,Critical,HR,Steps to resolve Supplier Network Breach Exposure,4658728.0,KPI,User_57,2024-08-24 01:57:00,file_access,['IN'],USA,Low,26,18,900,9230.0
ISSUE-1473,KEY-1473,Unusual Data Access from External Locations,Data Leak,In Progress,Reporter 2,Assignee 16,2023-10-20,2024-11-07 19:53:43.863851,384,174.64,Critical,Finance,Steps to resolve Unusual Data Access from External Locations,526640.0,KRI,User_100,2023-10-20 15:54:00,file_access,['USA'],EU,Medium,26,12,1060,10375.0
ISSUE-1474,KEY-1474,Multiple Unauthorized Access Attempts Detected,Access Control,Closed,Reporter 9,Assignee 11,2024-03-13,2024-03-21 00:00:00.000000,8,79.32,Critical,Operations,Steps to resolve Multiple Unauthorized Access Attempts Detected,4208065.0,KPI,User_76,2024-03-13 14:12:00,data_modification,['CANADA'],EU,High,26,28,900,3917.0
ISSUE-1475,KEY-1475,High-Volume Distributed Denial-of-Service Attack from Multiple Sources,DDOS,In Progress,Reporter 1,Assignee 3,2023-06-15,2024-11-07 19:53:43.863851,511,152.87,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack from Multiple Sources,1340225.0,KRI,User_45,2023-06-15 23:00:00,login,['DE'],EU,High,26,13,900,3767.0
ISSUE-1476,KEY-1476,Weak Access Controls on Critical Cloud Resources,Cloud Security Posture,In Progress,Reporter 8,Assignee 13,2024-05-29,2024-11-07 19:53:43.863851,162,92.02,Critical,Operations,Steps to resolve Weak Access Controls on Critical Cloud Resources,3314930.0,KRI,User_70,2024-05-29 15:11:00,data_modification,['JP'],UK,Low,26,24,900,972.5
ISSUE-1477,KEY-1477,Newly Discovered Vulnerabilities in Core Systems,System Vulnerability,Resolved,Reporter 8,Assignee 8,2023-01-29,2023-02-02 00:00:00.000000,4,50.07,Critical,HR,Steps to resolve Newly Discovered Vulnerabilities in Core Systems,2316500.0,KPI,User_66,2023-01-29 22:42:00,login,['IN'],CN,Medium,26,9,988,3837.5
ISSUE-1478,KEY-1478,Spike in Unauthorized Access Attempts,Unauthorized Access,Resolved,Reporter 2,Assignee 6,2023-12-26,2023-12-27 00:00:00.000000,1,109.75,Critical,IT,Steps to resolve Spike in Unauthorized Access Attempts,3849105.0,KRI,User_65,2023-12-26 00:02:00,login,['DE'],DE,High,31,13,900,1865.0
ISSUE-1479,KEY-1479,Unusual Data Transfer Volumes Detected,Data Breach,Resolved,Reporter 9,Assignee 20,2023-08-01,2023-08-11 00:00:00.000000,10,127.03,Critical,HR,Steps to resolve Unusual Data Transfer Volumes Detected,3954075.0,KRI,User_29,2023-08-01 19:56:00,login,['Unknown'],CANADA,Medium,26,9,900,4940.0
ISSUE-1480,KEY-1480,Significant Number of Untracked Devices,Asset Inventory Accuracy,Closed,Reporter 6,Assignee 10,2023-10-27,2023-10-28 00:00:00.000000,1,215.97,Critical,Finance,Steps to resolve Significant Number of Untracked Devices,4145570.0,KPI,User_89,2023-10-27 07:50:00,data_modification,['Unknown'],EU,Low,26,12,1232,3090.0
ISSUE-1481,KEY-1481,Unanticipated Increase in Risk Exposure,Risk Exposure,Closed,Reporter 5,Assignee 2,2023-10-25,2023-10-29 00:00:00.000000,4,56.6,Critical,IT,Steps to resolve Unanticipated Increase in Risk Exposure,4244470.0,KRI,User_41,2023-10-25 14:02:00,login,['CN'],JP,High,28,10,1930,2720.0
ISSUE-1482,KEY-1482,Targeted Phishing Campaign Against Executives,Phishing Attack,Open,Reporter 8,Assignee 18,2023-04-03,2024-11-07 19:53:43.863851,584,94.53,Critical,HR,Steps to resolve Targeted Phishing Campaign Against Executives,2797895.0,KRI,User_97,2023-04-03 10:32:00,data_modification,['FR'],UK,Low,26,9,3167,2937.5
ISSUE-1483,KEY-1483,Weak Access Controls on Critical Cloud Resources,Cloud Security Posture,Resolved,Reporter 8,Assignee 3,2024-04-21,2024-04-24 00:00:00.000000,3,85.28,Critical,IT,Steps to resolve Weak Access Controls on Critical Cloud Resources,1897495.0,KRI,User_87,2024-04-21 18:32:00,login,['EU'],CN,Low,26,6,900,5765.0
ISSUE-1484,KEY-1484,Ineffective Access Controls in High-Sensitivity Areas,Control Effectiveness,Open,Reporter 7,Assignee 18,2024-04-15,2024-11-07 19:53:43.863851,206,0.0,Low,HR,Steps to resolve Ineffective Access Controls in High-Sensitivity Areas,4941575.0,KPI,User_62,2024-04-15 09:13:00,login,['UK'],EU,Low,26,9,900,927.5
ISSUE-1485,KEY-1485,Delayed Patching of Critical Vulnerabilities,Vulnerability Remediation,Resolved,Reporter 8,Assignee 20,2024-06-25,2024-06-28 00:00:00.000000,3,0.0,Low,Operations,Steps to resolve Delayed Patching of Critical Vulnerabilities,3427705.0,KPI,User_79,2024-06-25 01:34:00,login,['CN'],UK,Low,26,9,1191,617.5
ISSUE-1486,KEY-1486,Sudden Increase in Unfiltered Traffic,Network Security,Open,Reporter 7,Assignee 17,2024-02-13,2024-11-07 19:53:43.863851,268,78.68,Critical,HR,Steps to resolve Sudden Increase in Unfiltered Traffic,4492348.0,KPI,User_29,2024-02-13 12:20:00,file_access,['AU'],CANADA,Critical,26,21,900,2255.0
ISSUE-1487,KEY-1487,Targeted Phishing Campaign Against Executives,Phishing Attack,Closed,Reporter 9,Assignee 18,2023-12-06,2023-12-10 00:00:00.000000,4,187.09,Critical,Finance,Steps to resolve Targeted Phishing Campaign Against Executives,2409660.0,KRI,User_82,2023-12-06 07:46:00,login,['EU'],DE,Medium,30,6,1678,862.5
ISSUE-1488,KEY-1488,Multiple Unauthorized Access Attempts Detected,Access Control,In Progress,Reporter 3,Assignee 2,2023-11-22,2024-11-07 19:53:43.863851,351,98.18,Critical,HR,Steps to resolve Multiple Unauthorized Access Attempts Detected,4198318.0,KPI,User_37,2023-11-22 00:13:00,login,['IN'],IN,Medium,26,6,1494,5162.5
ISSUE-1489,KEY-1489,Unassessed High-Risk Areas,Risk Assessment Coverage,Closed,Reporter 6,Assignee 20,2024-04-01,2024-04-10 00:00:00.000000,9,0.0,Low,Legal,Steps to resolve Unassessed High-Risk Areas,3055360.0,KPI,User_27,2024-04-01 21:39:00,file_access,['DE'],IN,Medium,26,9,900,2510.0
ISSUE-1490,KEY-1490,Supplier Network Breach Exposure,Procurement Security,Open,Reporter 4,Assignee 12,2024-10-21,2024-11-07 19:53:43.863851,17,116.6,Critical,Finance,Steps to resolve Supplier Network Breach Exposure,1523302.0,KPI,User_19,2024-10-21 02:47:00,login,['CANADA'],USA,High,26,21,900,1925.0
ISSUE-1491,KEY-1491,Delayed Patching of Critical Vulnerabilities,Vulnerability Remediation,Closed,Reporter 2,Assignee 14,2023-10-06,2023-10-09 00:00:00.000000,3,0.0,Low,HR,Steps to resolve Delayed Patching of Critical Vulnerabilities,4230022.0,KPI,User_82,2023-10-06 06:18:00,file_access,['AU'],JP,Medium,27,9,900,1402.5
ISSUE-1492,KEY-1492,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,In Progress,Reporter 10,Assignee 14,2023-02-10,2024-11-07 19:53:43.863851,636,63.41,Critical,Legal,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,1125820.0,KRI,User_5,2023-02-10 05:27:00,login,['CANADA'],CN,Medium,26,9,900,1382.5
ISSUE-1493,KEY-1493,Spike in Unauthorized Access Attempts,Unauthorized Access,Closed,Reporter 7,Assignee 3,2024-04-17,2024-04-25 00:00:00.000000,8,157.08,Critical,IT,Steps to resolve Spike in Unauthorized Access Attempts,3262775.0,KRI,User_4,2024-04-17 03:11:00,file_access,['AU'],DE,High,26,13,1225,11684.0
ISSUE-1494,KEY-1494,High-Volume Distributed Denial-of-Service Attack from Multiple Sources,DDOS,Open,Reporter 9,Assignee 19,2024-04-15,2024-11-07 19:53:43.863851,206,183.95,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack from Multiple Sources,5116660.0,KRI,User_6,2024-04-15 07:53:00,login,['JP'],['JP'],High,26,13,2220,2855.0
ISSUE-1495,KEY-1495,Lack of Updated Risk Management Procedures,Risk Management Maturity,Open,Reporter 5,Assignee 9,2023-05-01,2024-11-07 19:53:43.863851,556,102.04,Critical,Operations,Steps to resolve Lack of Updated Risk Management Procedures,2376160.0,KPI,User_65,2023-05-01 21:47:00,data_modification,['Unknown'],IN,High,28,13,1281,5324.0
ISSUE-1496,KEY-1496,Spike in Unauthorized Access Attempts,Unauthorized Access,Closed,Reporter 2,Assignee 7,2023-07-21,2023-07-24 00:00:00.000000,3,113.98,Critical,Legal,Steps to resolve Spike in Unauthorized Access Attempts,3713600.0,KRI,User_63,2023-07-21 04:57:00,login,['UK'],['UK'],Medium,26,18,900,2107.5
ISSUE-1497,KEY-1497,Delayed Patching of Critical Vulnerabilities,Vulnerability Remediation,Closed,Reporter 6,Assignee 7,2024-03-21,2024-03-25 00:00:00.000000,4,80.81,Critical,HR,Steps to resolve Delayed Patching of Critical Vulnerabilities,3611430.0,KPI,User_29,2024-03-21 04:39:00,login,['UK'],['UK'],Critical,26,13,900,932.0
ISSUE-1498,KEY-1498,Spike in Unauthorized Access Attempts,Unauthorized Access,Open,Reporter 7,Assignee 16,2023-08-12,2024-11-07 19:53:43.863851,453,123.65,Critical,Legal,Steps to resolve Spike in Unauthorized Access Attempts,2147850.0,KRI,User_8,2023-08-12 01:09:00,data_modification,['AU'],USA,Low,26,15,1214,655.0
ISSUE-1499,KEY-1499,High Frequency of Policy Violations,Management Oversight,Closed,Reporter 8,Assignee 18,2023-12-13,2023-12-19 00:00:00.000000,6,115.96,Critical,Sales,Steps to resolve High Frequency of Policy Violations,1794160.0,KPI,User_34,2023-12-13 03:19:00,login,['EU'],IN,High,26,6,1138,3476.0
ISSUE-1500,KEY-1500,Spike in Unauthorized Access Attempts,Unauthorized Access,Closed,Reporter 4,Assignee 13,2024-05-08,2024-05-17 00:00:00.000000,9,176.59,Critical,Operations,Steps to resolve Spike in Unauthorized Access Attempts,808235.0,KRI,User_21,2024-05-08 19:14:00,login,['JP'],CANADA,Critical,26,10,1458,2303.0
ISSUE-1501,KEY-1501,Ineffective Access Controls in High-Sensitivity Areas,Control Effectiveness,In Progress,Reporter 7,Assignee 11,2024-07-27,2024-11-07 19:53:43.863851,103,0.33,Low,IT,Steps to resolve Ineffective Access Controls in High-Sensitivity Areas,2204575.0,KPI,User_56,2024-07-27 02:13:00,file_access,['CANADA'],AU,Critical,26,17,2421,2459.0
ISSUE-1502,KEY-1502,Lack of Updated Risk Management Procedures,Risk Management Maturity,Closed,Reporter 8,Assignee 17,2023-02-22,2023-02-27 00:00:00.000000,5,42.23,Critical,Finance,Steps to resolve Lack of Updated Risk Management Procedures,1656945.0,KPI,User_98,2023-02-22 23:49:00,data_modification,['EU'],USA,Critical,26,13,900,3629.0
ISSUE-1503,KEY-1503,Delayed Patching of Critical Vulnerabilities,Vulnerability Remediation,Closed,Reporter 9,Assignee 4,2023-03-24,2023-03-30 00:00:00.000000,6,119.19,Critical,Operations,Steps to resolve Delayed Patching of Critical Vulnerabilities,3599015.0,KPI,User_25,2023-03-24 17:48:00,data_modification,['USA'],AU,Critical,26,6,1290,734.0
ISSUE-1504,KEY-1504,High Frequency of Policy Violations,Management Oversight,Closed,Reporter 4,Assignee 16,2023-02-17,2023-02-18 00:00:00.000000,1,216.08,Critical,Legal,Steps to resolve High Frequency of Policy Violations,1032616.0,KPI,User_36,2023-02-17 22:52:00,data_modification,['AU'],['AU'],Critical,26,6,2003,7460.0
