Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0665,KEY-0665,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 7,Assignee 6,2023-02-24,2023-02-28 00:00:00.000000,4,4.9,Medium,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1215500.0,KRI,User_61,2023-02-24 05:38:00,data_modification,FR,FR,1380,26,15,2370.0,3.88,Low,Limit Data Transfer
ISSUE-0666,KEY-0666,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 7,Assignee 9,2024-07-13,2024-11-20 10:01:53.785164,130,68.31,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2267426.0,KRI,User_34,2024-07-13 06:09:00,data_modification,FR,FR,900,39,10,3644.0,19.562,Critical,Immediate Response
ISSUE-0667,KEY-0667,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,In Progress,Reporter 4,Assignee 19,2024-10-18,2024-11-20 10:01:53.785164,33,54.91,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,2045702.0,KPI,User_65,2024-10-18 03:45:00,file_access,CN,CN,900,26,17,3626.0,17.482,Critical,Immediate Response
ISSUE-0668,KEY-0668,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Resolved,Reporter 10,Assignee 5,2023-11-20,2023-11-30 00:00:00.000000,10,105.52,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1400606.0,KRI,User_46,2023-11-20 22:57:00,data_modification,EU,AU,1946,26,10,1619.0,27.003999999999998,Critical,Immediate Response
ISSUE-0669,KEY-0669,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 4,Assignee 5,2023-02-25,2024-11-20 10:01:53.785164,634,70.21,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,1665749.0,KRI,User_90,2023-02-25 11:10:00,file_access,USA,JP,900,26,6,8051.0,20.542,Critical,Immediate Response
ISSUE-0670,KEY-0670,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 1,Assignee 20,2023-08-28,2024-11-20 10:01:53.785164,450,39.6,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,2165819.0,KRI,User_2,2023-08-28 05:43:00,data_modification,JP,JP,1544,26,13,4046.0,14.420000000000002,Critical,Immediate Response
ISSUE-0671,KEY-0671,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Resolved,Reporter 10,Assignee 8,2023-02-23,2023-03-01 00:00:00.000000,6,38.06,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1881447.5,KPI,User_46,2023-02-23 08:19:00,login,UK,UK,1205,30,6,702.5,12.412000000000003,Critical,Immediate Response
ISSUE-0672,KEY-0672,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 2,Assignee 1,2024-08-28,2024-09-06 00:00:00.000000,9,86.67,Critical,IT,Steps to resolve Weak Authentication Protocols,1615462.5,KPI,User_62,2024-08-28 00:51:00,file_access,EU,DE,900,26,6,4435.0,21.434,Critical,Immediate Response
ISSUE-0673,KEY-0673,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Closed,Reporter 9,Assignee 2,2023-08-13,2023-08-20 00:00:00.000000,7,51.89,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,1383467.0,KRI,User_2,2023-08-13 00:27:00,data_modification,USA,FR,948,26,21,3539.0,16.678,Critical,Immediate Response
ISSUE-0674,KEY-0674,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 5,Assignee 13,2024-03-28,2024-03-29 00:00:00.000000,1,57.13,Critical,HR,Steps to resolve Outdated Operating System Components,1888182.5,KPI,User_94,2024-03-28 20:24:00,data_modification,IN,Unknown,900,26,12,1825.0,16.026000000000003,Critical,Immediate Response
ISSUE-0675,KEY-0675,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,In Progress,Reporter 6,Assignee 16,2024-04-18,2024-11-20 10:01:53.785164,216,83.59,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,2190487.5,KPI,User_97,2024-04-18 18:52:00,data_modification,JP,JP,985,26,6,2592.5,20.818,Critical,Immediate Response
ISSUE-0676,KEY-0676,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Open,Reporter 3,Assignee 13,2023-12-10,2024-11-20 10:01:53.785164,346,55.12,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,2304599.0,KRI,User_62,2023-12-10 05:19:00,login,DE,DE,1599,26,6,2021.0,17.524,Critical,Immediate Response
ISSUE-0677,KEY-0677,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 6,Assignee 19,2023-03-26,2024-11-20 10:01:53.785164,605,33.92,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1283637.5,KRI,User_30,2023-03-26 05:42:00,login,UK,UK,1733,26,12,11855.0,10.884,Critical,Immediate Response
ISSUE-0678,KEY-0678,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 5,Assignee 19,2024-01-27,2024-01-29 00:00:00.000000,2,48.2,Critical,Operations,Steps to resolve Inconsistent Review of Security Policies,1504232.5,KPI,User_56,2024-01-27 00:59:00,login,DE,UK,944,26,18,4137.5,14.24,Critical,Immediate Response
ISSUE-0679,KEY-0679,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 2,Assignee 16,2024-02-10,2024-02-14 00:00:00.000000,4,50.81,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,1931048.0,KPI,User_42,2024-02-10 04:58:00,data_modification,Unknown,Unknown,900,26,13,2744.0,16.462000000000003,Critical,Immediate Response
ISSUE-0680,KEY-0680,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Closed,Reporter 8,Assignee 14,2024-03-17,2024-03-18 00:00:00.000000,1,9.18,High,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,906053.0,KRI,User_86,2024-03-17 18:11:00,login,DE,DE,2580,26,13,2156.0,6.936,Medium,Increase Monitoring
ISSUE-0681,KEY-0681,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,In Progress,Reporter 4,Assignee 15,2023-01-27,2024-11-20 10:01:53.785164,663,45.06,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2394182.0,KRI,User_58,2023-01-27 20:24:00,data_modification,EU,EU,900,26,21,611.0,15.512,Critical,Immediate Response
ISSUE-0682,KEY-0682,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,In Progress,Reporter 3,Assignee 3,2023-03-16,2024-11-20 10:01:53.785164,615,66.85,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,2424296.0,KRI,User_81,2023-03-16 03:16:00,file_access,CN,CN,900,31,10,2558.0,19.27,Critical,Immediate Response
ISSUE-0683,KEY-0683,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Resolved,Reporter 9,Assignee 4,2024-06-30,2024-07-05 00:00:00.000000,5,25.95,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1706790.0,KRI,User_99,2024-06-30 16:30:00,data_modification,FR,FR,1867,26,18,2770.0,9.990000000000002,Critical,Immediate Response
ISSUE-0684,KEY-0684,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,In Progress,Reporter 1,Assignee 6,2023-04-21,2024-11-20 10:01:53.785164,579,77.25,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,202085.0,KPI,User_31,2023-04-21 13:21:00,login,IN,IN,1412,26,13,3518.0,21.950000000000003,Critical,Immediate Response
ISSUE-0685,KEY-0685,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Open,Reporter 9,Assignee 15,2023-08-09,2024-11-20 10:01:53.785164,469,36.85,Critical,Legal,Steps to resolve Insufficient Access Control Measures,255352.5,KPI,User_38,2023-08-09 21:41:00,login,CN,CN,900,26,12,1935.0,12.370000000000001,Critical,Immediate Response
ISSUE-0686,KEY-0686,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,In Progress,Reporter 5,Assignee 10,2023-05-06,2024-11-20 10:01:53.785164,564,20.42,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,951449.0,KRI,User_26,2023-05-06 04:46:00,data_modification,UK,UK,1520,26,6,5912.0,10.584,Critical,Immediate Response
ISSUE-0687,KEY-0687,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,In Progress,Reporter 4,Assignee 19,2023-09-01,2024-11-20 10:01:53.785164,446,57.98,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1828547.5,KRI,User_77,2023-09-01 10:43:00,data_modification,IN,IN,935,26,6,3330.0,16.596,Critical,Immediate Response
ISSUE-0688,KEY-0688,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Resolved,Reporter 10,Assignee 5,2024-06-01,2024-06-10 00:00:00.000000,9,51.05,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,1420887.5,KPI,User_26,2024-06-01 01:48:00,file_access,DE,DE,900,26,9,6572.5,15.21,Critical,Immediate Response
ISSUE-0689,KEY-0689,Outdated Operating System Components,1,System Vulnerability,Low,Open,Reporter 5,Assignee 4,2023-06-30,2024-11-20 10:01:53.785164,509,109.83,Critical,HR,Steps to resolve Outdated Operating System Components,2130782.5,KPI,User_12,2023-06-30 16:32:00,file_access,IN,CANADA,1248,26,9,1795.0,26.066000000000003,Critical,Immediate Response
ISSUE-0690,KEY-0690,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Open,Reporter 10,Assignee 2,2024-08-01,2024-11-20 10:01:53.785164,111,6.71,Medium,Finance,Steps to resolve Insufficient Access Control Measures,1639868.0,KPI,User_78,2024-08-01 17:09:00,file_access,USA,USA,1219,26,21,3923.0,6.8420000000000005,Medium,Increase Monitoring
ISSUE-0691,KEY-0691,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Resolved,Reporter 4,Assignee 17,2023-10-02,2023-10-04 00:00:00.000000,2,88.49,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,2028157.5,KPI,User_57,2023-10-02 12:36:00,login,USA,UK,1657,26,3,1232.5,21.898000000000003,Critical,Immediate Response
ISSUE-0692,KEY-0692,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 3,Assignee 18,2024-10-14,2024-10-16 00:00:00.000000,2,4.26,Medium,Sales,Steps to resolve Outdated Operating System Components,404692.5,KPI,User_36,2024-10-14 01:52:00,data_modification,CN,CN,900,36,9,5045.0,3.552,Low,Limit Data Transfer
ISSUE-0693,KEY-0693,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 1,Assignee 15,2024-02-11,2024-02-14 00:00:00.000000,3,19.79,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,2424200.0,KRI,User_36,2024-02-11 03:36:00,file_access,Unknown,Unknown,1465,26,12,2755.0,7.6579999999999995,High,Lock Account & Alert
ISSUE-0694,KEY-0694,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Closed,Reporter 3,Assignee 10,2024-04-28,2024-05-06 00:00:00.000000,8,47.74,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,2043545.0,KRI,User_87,2024-04-28 09:56:00,data_modification,EU,UK,900,26,6,8960.0,13.648,Critical,Immediate Response
ISSUE-0695,KEY-0695,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 5,Assignee 8,2023-05-29,2024-11-20 10:01:53.785164,541,55.03,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,797600.0,KRI,User_36,2023-05-29 18:00:00,data_modification,USA,DE,2167,26,21,983.0,16.906,Critical,Immediate Response
ISSUE-0696,KEY-0696,Weak Authentication Protocols,1,Access Control,Medium,Resolved,Reporter 9,Assignee 11,2024-04-18,2024-04-25 00:00:00.000000,7,88.89,Critical,HR,Steps to resolve Weak Authentication Protocols,306145.0,KPI,User_79,2024-04-18 09:01:00,file_access,AU,AU,900,26,12,4097.5,22.578000000000003,Critical,Immediate Response
ISSUE-0697,KEY-0697,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Open,Reporter 8,Assignee 7,2023-12-26,2024-11-20 10:01:53.785164,330,40.99,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,2436787.5,KRI,User_97,2023-12-26 09:18:00,file_access,AU,IN,900,26,21,3025.0,13.198,Critical,Immediate Response
ISSUE-0698,KEY-0698,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,In Progress,Reporter 6,Assignee 5,2024-02-03,2024-11-20 10:01:53.785164,291,2.0,Low,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2984906.0,KRI,User_58,2024-02-03 18:01:00,data_modification,AU,AU,900,26,13,2027.0,4.699999999999999,Medium,Increase Monitoring
ISSUE-0699,KEY-0699,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Resolved,Reporter 2,Assignee 7,2023-04-04,2023-04-11 00:00:00.000000,7,62.91,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,171551.0,KRI,User_14,2023-04-04 12:38:00,data_modification,CANADA,CANADA,900,31,24,665.0,18.282,Critical,Immediate Response
ISSUE-0700,KEY-0700,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Open,Reporter 6,Assignee 16,2024-03-28,2024-11-20 10:01:53.785164,237,58.91,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,241523.0,KPI,User_39,2024-03-28 02:30:00,login,AU,AU,900,35,17,8528.0,18.282,Critical,Immediate Response
ISSUE-0701,KEY-0701,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Closed,Reporter 2,Assignee 13,2024-03-23,2024-03-25 00:00:00.000000,2,34.61,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,2181797.0,KPI,User_83,2024-03-23 16:22:00,login,AU,Unknown,1104,35,17,1610.0,12.422,Critical,Immediate Response
ISSUE-0702,KEY-0702,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 8,Assignee 20,2024-08-02,2024-08-09 00:00:00.000000,7,65.81,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,811977.5,KPI,User_27,2024-08-02 16:10:00,login,FR,UK,2035,26,3,7257.5,16.662000000000003,Critical,Immediate Response
ISSUE-0703,KEY-0703,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 3,Assignee 4,2023-02-16,2023-02-24 00:00:00.000000,8,27.31,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,286922.0,KRI,User_38,2023-02-16 12:10:00,login,Unknown,Unknown,900,26,10,1349.0,11.962,Critical,Immediate Response
ISSUE-0704,KEY-0704,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Closed,Reporter 5,Assignee 16,2023-08-08,2023-08-12 00:00:00.000000,4,67.94,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,1430588.0,KPI,User_91,2023-08-08 11:20:00,login,DE,DE,900,26,13,2150.0,19.288,Critical,Immediate Response
ISSUE-0705,KEY-0705,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 8,Assignee 2,2023-07-18,2024-11-20 10:01:53.785164,491,2.0,Low,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,900764.0,KRI,User_72,2023-07-18 09:52:00,file_access,CANADA,CANADA,2816,26,10,3800.0,4.699999999999999,Medium,Increase Monitoring
ISSUE-0706,KEY-0706,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Closed,Reporter 2,Assignee 3,2023-12-28,2023-12-30 00:00:00.000000,2,27.25,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,2819504.0,KPI,User_17,2023-12-28 17:03:00,login,UK,UK,1834,26,6,4169.0,11.549999999999999,Critical,Immediate Response
ISSUE-0707,KEY-0707,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 2,Assignee 2,2024-09-13,2024-09-15 00:00:00.000000,2,83.96,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,264410.0,KRI,User_40,2024-09-13 11:01:00,file_access,FR,FR,2455,26,21,6314.0,22.892,Critical,Immediate Response
ISSUE-0708,KEY-0708,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Closed,Reporter 6,Assignee 19,2024-03-03,2024-03-13 00:00:00.000000,10,38.33,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2950517.0,KPI,User_9,2024-03-03 07:08:00,file_access,USA,USA,1063,26,3,1430.0,13.766,Critical,Immediate Response
ISSUE-0709,KEY-0709,Inconsistent Review of Security Policies,1,Management Oversight,Low,Resolved,Reporter 7,Assignee 13,2024-04-02,2024-04-09 00:00:00.000000,7,26.21,Critical,Legal,Steps to resolve Inconsistent Review of Security Policies,1959635.0,KPI,User_64,2024-04-02 09:11:00,login,IN,IN,900,26,12,1292.5,9.142000000000001,Critical,Immediate Response
ISSUE-0710,KEY-0710,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 1,Assignee 10,2023-07-18,2024-11-20 10:01:53.785164,491,34.67,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,2794409.0,KRI,User_92,2023-07-18 10:14:00,data_modification,UK,UK,1407,26,6,1946.0,13.434000000000001,Critical,Immediate Response
ISSUE-0711,KEY-0711,Inadequate Firewall Configurations,1,Network Security,Low,Open,Reporter 8,Assignee 7,2023-05-10,2024-11-20 10:01:53.785164,560,39.4,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,2324645.0,KPI,User_18,2023-05-10 15:50:00,login,DE,DE,1170,26,12,1462.5,11.98,Critical,Immediate Response
ISSUE-0712,KEY-0712,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 10,Assignee 14,2023-06-15,2023-06-24 00:00:00.000000,9,29.68,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,893825.0,KPI,User_63,2023-06-15 17:38:00,login,IN,IN,900,26,9,1690.0,10.036,Critical,Immediate Response
ISSUE-0713,KEY-0713,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Open,Reporter 4,Assignee 6,2023-11-02,2024-11-20 10:01:53.785164,384,46.23,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,2652908.0,KPI,User_78,2023-11-02 01:35:00,data_modification,Unknown,Unknown,956,31,21,2060.0,15.746,Critical,Immediate Response
ISSUE-0714,KEY-0714,Inconsistent Review of Security Policies,1,Management Oversight,High,Closed,Reporter 2,Assignee 4,2024-11-17,2024-11-20 00:00:00.000000,3,85.76,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,1345940.0,KPI,User_2,2024-11-17 12:43:00,file_access,UK,UK,2614,26,24,1232.0,22.652,Critical,Immediate Response
ISSUE-0715,KEY-0715,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Closed,Reporter 9,Assignee 7,2024-01-08,2024-01-18 00:00:00.000000,10,7.7,High,Operations,Steps to resolve Access by Unauthorized Personnel Detected,1484380.0,KRI,User_42,2024-01-08 12:40:00,login,JP,JP,900,26,9,3997.5,6.140000000000001,Medium,Increase Monitoring
ISSUE-0716,KEY-0716,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 4,Assignee 17,2023-06-19,2023-06-24 00:00:00.000000,5,38.65,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,1299995.0,KRI,User_72,2023-06-19 14:09:00,data_modification,JP,DE,900,26,10,1379.0,13.430000000000001,Critical,Immediate Response
ISSUE-0717,KEY-0717,Insufficient Access Control Measures,1,Control Effectiveness,Low,Open,Reporter 9,Assignee 6,2023-07-23,2024-11-20 10:01:53.785164,486,87.67,Critical,Legal,Steps to resolve Insufficient Access Control Measures,1611087.5,KPI,User_45,2023-07-23 01:26:00,login,Unknown,CANADA,1008,26,18,3482.5,21.634000000000004,Critical,Immediate Response
ISSUE-0718,KEY-0718,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Open,Reporter 1,Assignee 10,2024-07-19,2024-11-20 10:01:53.785164,124,2.0,Low,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,580163.0,KRI,User_80,2024-07-19 11:06:00,login,DE,DE,1193,35,13,6980.0,4.699999999999999,Medium,Increase Monitoring
