Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0705,KEY-0705,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Resolved,Reporter 6,Assignee 18,2024-04-20,2024-04-22 00:00:00.000000,2,47.2,Critical,Sales,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2008460.0,KPI,User_45,2024-04-20 03:06:00,data_modification,JP,JP,2514,26,12,3500.0,13.14,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0706,KEY-0706,Inadequate Firewall Configurations,1,Network Security,High,Closed,Reporter 5,Assignee 3,2023-07-12,2023-07-18 00:00:00.000000,6,38.82,Critical,C-Suite Executives,Steps to resolve Inadequate Firewall Configurations,1947227.0,KPI,User_83,2023-07-12 05:02:00,login,CANADA,CANADA,900,26,24,2762.0,13.464,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0707,KEY-0707,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Resolved,Reporter 6,Assignee 5,2023-11-09,2023-11-16 00:00:00.000000,7,51.41,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,2336126.0,KPI,User_75,2023-11-09 09:03:00,file_access,UK,UK,900,26,10,1502.0,15.982000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0708,KEY-0708,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 3,Assignee 19,2023-08-06,2023-08-15 00:00:00.000000,9,18.08,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,2494435.0,KRI,User_5,2023-08-06 03:29:00,data_modification,UK,UK,1058,26,21,1602.5,8.616,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0709,KEY-0709,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Closed,Reporter 6,Assignee 8,2023-10-01,2023-10-11 00:00:00.000000,10,85.8,Critical,Sales,Steps to resolve Increased Exposure due to Insufficient Data Encryption,934043.0,KRI,User_84,2023-10-01 01:25:00,login,EU,IN,2102,26,21,1844.0,23.06,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0710,KEY-0710,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 5,Assignee 2,2023-07-15,2023-07-17 00:00:00.000000,2,74.67,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,1648385.0,KRI,User_9,2023-07-15 21:10:00,login,USA,USA,906,28,13,1082.0,21.034000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0711,KEY-0711,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Resolved,Reporter 9,Assignee 7,2024-01-11,2024-01-16 00:00:00.000000,5,66.87,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,976862.5,KPI,User_68,2024-01-11 23:17:00,file_access,Unknown,Unknown,1709,26,9,9187.5,17.274,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0712,KEY-0712,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 9,Assignee 7,2024-07-27,2024-08-02 00:00:00.000000,6,11.21,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1786312.5,KRI,User_45,2024-07-27 01:02:00,data_modification,CN,CN,900,26,15,2030.0,6.142,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow
ISSUE-0713,KEY-0713,Weak Authentication Protocols,1,Access Control,Critical,In Progress,Reporter 5,Assignee 19,2023-08-07,2025-01-29 01:48:48.548031,541,78.16,Critical,IT,Steps to resolve Weak Authentication Protocols,1317746.0,KPI,User_39,2023-08-07 14:09:00,file_access,USA,USA,900,28,21,2735.0,22.131999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0714,KEY-0714,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Resolved,Reporter 8,Assignee 12,2023-03-13,2023-03-20 00:00:00.000000,7,53.04,Critical,Sales,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1153235.0,KPI,User_5,2023-03-13 16:53:00,login,IN,IN,900,26,9,1480.0,15.408000000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0715,KEY-0715,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 3,Assignee 9,2023-07-07,2023-07-14 00:00:00.000000,7,69.46,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,934100.0,KRI,User_20,2023-07-07 00:14:00,data_modification,IN,IN,1106,31,10,3512.0,20.192,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0716,KEY-0716,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Closed,Reporter 5,Assignee 13,2023-12-18,2023-12-28 00:00:00.000000,10,79.14,Critical,Operations,Steps to resolve Access by Unauthorized Personnel Detected,2210471.0,KRI,User_84,2023-12-18 15:01:00,data_modification,CN,USA,900,26,13,8756.0,22.328000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0717,KEY-0717,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 5,Assignee 19,2023-11-23,2023-12-02 00:00:00.000000,9,31.64,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,1283570.0,KPI,User_62,2023-11-23 07:16:00,data_modification,UK,USA,1296,26,10,1172.0,12.828,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0718,KEY-0718,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Closed,Reporter 3,Assignee 9,2023-11-14,2023-11-19 00:00:00.000000,5,60.39,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,2433227.5,KRI,User_73,2023-11-14 09:38:00,login,Unknown,Unknown,905,26,12,857.5,16.878,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0719,KEY-0719,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Closed,Reporter 3,Assignee 6,2023-11-01,2023-11-10 00:00:00.000000,9,18.12,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,933371.0,KPI,User_45,2023-11-01 19:14:00,data_modification,JP,JP,900,26,6,2726.0,10.124,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0720,KEY-0720,Supplier Security Compliance Gaps,1,Procurement Security,Low,Open,Reporter 9,Assignee 15,2024-08-13,2025-01-29 01:48:48.548031,169,32.59,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,2495237.5,KPI,User_16,2024-08-13 02:36:00,login,CN,CN,900,26,12,760.0,10.618,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0721,KEY-0721,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Closed,Reporter 9,Assignee 10,2023-12-20,2023-12-26 00:00:00.000000,6,78.21,Critical,External Contractors,Steps to resolve Access by Unauthorized Personnel Detected,1341059.0,KRI,User_60,2023-12-20 09:54:00,data_modification,CANADA,CANADA,2029,26,10,4052.0,21.942,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0722,KEY-0722,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Resolved,Reporter 10,Assignee 18,2023-12-01,2023-12-07 00:00:00.000000,6,89.64,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,914780.0,KRI,User_1,2023-12-01 23:39:00,file_access,Unknown,Unknown,900,26,18,1765.0,22.728,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0723,KEY-0723,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 9,Assignee 5,2023-10-25,2023-11-01 00:00:00.000000,7,43.86,Critical,Finance,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1392935.0,KPI,User_48,2023-10-25 13:56:00,data_modification,USA,USA,1633,26,15,2207.5,12.672,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0724,KEY-0724,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Open,Reporter 4,Assignee 8,2024-04-13,2025-01-29 01:48:48.548031,291,81.36,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2254237.5,KRI,User_48,2024-04-13 03:46:00,data_modification,FR,AU,1382,26,9,9405.0,20.372000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0725,KEY-0725,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 9,Assignee 5,2024-02-08,2024-02-16 00:00:00.000000,8,62.41,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,658028.0,KRI,User_38,2024-02-08 18:03:00,data_modification,DE,DE,1444,26,21,10985.0,18.982,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0726,KEY-0726,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,In Progress,Reporter 8,Assignee 6,2024-09-08,2025-01-29 01:48:48.548031,143,98.31,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,760223.0,KRI,User_20,2024-09-08 11:52:00,data_modification,Unknown,Unknown,900,26,10,4328.0,25.562,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0727,KEY-0727,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 3,Assignee 15,2024-07-26,2025-01-29 01:48:48.548031,187,70.14,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,1666331.0,KRI,User_8,2024-07-26 06:49:00,data_modification,EU,EU,1141,26,10,1721.0,20.528,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0728,KEY-0728,Inadequate Firewall Configurations,1,Network Security,Critical,Open,Reporter 3,Assignee 6,2024-12-13,2025-01-29 01:48:48.548031,47,67.44,Critical,External Contractors,Steps to resolve Inadequate Firewall Configurations,2210456.0,KPI,User_83,2024-12-13 15:39:00,file_access,JP,JP,1607,28,17,9929.0,19.988,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0729,KEY-0729,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Closed,Reporter 2,Assignee 12,2024-08-11,2024-08-14 00:00:00.000000,3,55.16,Critical,External Contractors,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1692892.5,KRI,User_35,2024-08-11 14:01:00,file_access,DE,CN,900,26,21,1492.5,14.732,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0730,KEY-0730,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,In Progress,Reporter 5,Assignee 15,2023-11-06,2025-01-29 01:48:48.548031,450,26.87,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,1719986.0,KRI,User_75,2023-11-06 08:22:00,data_modification,CN,CN,1347,26,17,1991.0,11.274000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0731,KEY-0731,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Open,Reporter 3,Assignee 16,2024-08-23,2025-01-29 01:48:48.548031,159,17.6,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,1164422.0,KPI,User_71,2024-08-23 07:11:00,data_modification,UK,UK,1651,28,6,3872.0,9.42,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0732,KEY-0732,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 10,Assignee 19,2024-12-05,2024-12-11 00:00:00.000000,6,63.49,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,287610.0,KRI,User_49,2024-12-05 01:30:00,file_access,DE,DE,900,26,12,2980.0,16.598,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0733,KEY-0733,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Closed,Reporter 10,Assignee 5,2024-01-07,2024-01-09 00:00:00.000000,2,44.92,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,2459660.0,KPI,User_82,2024-01-07 14:55:00,file_access,EU,EU,1858,30,9,3207.5,12.684,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0734,KEY-0734,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 6,Assignee 5,2024-04-03,2025-01-29 01:48:48.548031,301,108.6,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2976368.0,KRI,User_70,2024-04-03 03:00:00,login,EU,EU,900,35,10,5891.0,27.619999999999997,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0735,KEY-0735,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,In Progress,Reporter 3,Assignee 15,2023-07-02,2025-01-29 01:48:48.548031,577,75.22,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,604022.5,KRI,User_21,2023-07-02 11:01:00,data_modification,JP,JP,1740,26,9,1300.0,19.144,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0736,KEY-0736,Inconsistent Review of Security Policies,1,Management Oversight,Low,Resolved,Reporter 4,Assignee 6,2023-10-03,2023-10-12 00:00:00.000000,9,63.66,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,1712805.0,KPI,User_21,2023-10-03 02:51:00,file_access,AU,AU,1386,26,18,7267.5,16.832,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0737,KEY-0737,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,In Progress,Reporter 10,Assignee 3,2024-04-21,2025-01-29 01:48:48.548031,283,98.05,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2870588.0,KRI,User_29,2024-04-21 02:27:00,file_access,EU,EU,900,26,6,2510.0,25.509999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0738,KEY-0738,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 5,Assignee 18,2025-01-21,2025-01-28 00:00:00.000000,7,24.37,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,2397941.0,KRI,User_85,2025-01-21 14:49:00,file_access,USA,USA,900,26,3,665.0,10.174000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer,Red
ISSUE-0739,KEY-0739,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Resolved,Reporter 4,Assignee 9,2024-11-18,2024-11-27 00:00:00.000000,9,69.59,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2508323.0,KPI,User_64,2024-11-18 14:28:00,file_access,FR,FR,1995,26,13,5210.0,19.818,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0740,KEY-0740,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 3,Assignee 19,2023-01-10,2023-01-11 00:00:00.000000,1,46.15,Critical,Legal,Steps to resolve Outdated Operating System Components,1392507.5,KPI,User_98,2023-01-10 14:16:00,login,Unknown,Unknown,1571,26,15,1002.5,12.93,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0741,KEY-0741,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,In Progress,Reporter 8,Assignee 9,2024-09-03,2025-01-29 01:48:48.548031,148,49.44,Critical,C-Suite Executives,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1094222.5,KRI,User_88,2024-09-03 02:32:00,file_access,CN,JP,1001,26,12,1030.0,13.988,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0742,KEY-0742,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Closed,Reporter 3,Assignee 10,2023-12-08,2023-12-15 00:00:00.000000,7,20.14,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,1062401.0,KPI,User_5,2023-12-08 17:02:00,login,AU,AU,1442,31,13,551.0,9.728000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0743,KEY-0743,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Resolved,Reporter 2,Assignee 20,2024-07-21,2024-07-25 00:00:00.000000,4,74.51,Critical,IT,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1767179.0,KRI,User_10,2024-07-21 03:35:00,login,AU,CANADA,900,31,17,5744.0,21.202,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0744,KEY-0744,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Resolved,Reporter 9,Assignee 10,2023-02-12,2023-02-14 00:00:00.000000,2,48.72,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,499377.5,KRI,User_97,2023-02-12 22:22:00,login,UK,UK,957,26,18,1335.0,14.344,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0745,KEY-0745,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Closed,Reporter 6,Assignee 16,2024-10-06,2024-10-08 00:00:00.000000,2,58.5,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,371294.0,KPI,User_68,2024-10-06 16:56:00,data_modification,EU,EU,1108,28,13,1958.0,17.200000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
